Amount_paid,Currency_Code,period_name,Employee_id,Employee_name,Position_name
3787.01204,GBP,MAR-2025,,,
87663.26116,KZT,MAR-2025,,,
-2000.90734,USD,MAR-2025,,,
455563.3455,KES,MAR-2025,,,
4680.8212,EUR,MAR-2025,,,
3255.46901,EUR,MAR-2025,,,
0,USD,MAR-2025,,,
324.80147,USD,MAR-2025,,,
428.5898,USD,MAR-2025,,,
952.88364,USD,MAR-2025,,,
34284.89964,BRL,MAR-2025,,,
18205.84997,USD,MAR-2025,,,
0,EGP,MAR-2025,,,
7511.56666,USD,MAR-2025,,,
14322.11157,CNY,MAR-2025,,,
69306.64161,CNY,MAR-2025,,,
37501.78286,CNY,MAR-2025,,,
-44101.64522,CNY,MAR-2025,,,
2038.4609,EUR,MAR-2025,,,
2022.08683,EUR,MAR-2025,,,
3521.20907,CHF,MAR-2025,,,
26836.1936,EUR,MAR-2025,,,
6001.72646,EUR,MAR-2025,,,
969.55256,EUR,MAR-2025,,,
1909.21501,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
9988.68966,USD,MAR-2025,,,
5701.15812,EUR,MAR-2025,,,
5698.09325,EUR,MAR-2025,,,
2902.25599,EUR,MAR-2025,,,
8551.02203,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
2989.65685,BRL,MAR-2025,,,
0,BRL,MAR-2025,,,
0,BRL,MAR-2025,,,
-222.9327029598796708246380876088292,BRL,MAR-2025,,,
40842.13232,JPY,MAR-2025,,,
5196.22311,BRL,MAR-2025,,,
4789.03677,BRL,MAR-2025,,,
16200.58088,USD,MAR-2025,,,
4226.26469,AZN,MAR-2025,,,
166716,JPY,MAR-2025,,,
4952.25,USD,MAR-2025,,,
0,USD,MAR-2025,,,
7533.162,USD,MAR-2025,,,
972.95115,EUR,MAR-2025,,,
1200.42025,BRL,MAR-2025,,,
-35439.97779,BRL,MAR-2025,,,
0,VND,MAR-2025,,,
0,USD,MAR-2025,,,
14464.8,USD,MAR-2025,,,
3824.48783,AED,MAR-2025,,,
11019.05781,SAR,MAR-2025,,,
20377.04899,SAR,MAR-2025,,,
1475.93621,GBP,MAR-2025,,,
3276.57711,GBP,MAR-2025,,,
0,GBP,MAR-2025,,,
4410.79955,GBP,MAR-2025,,,
0,USD,MAR-2025,,,
547.35519,NZD,MAR-2025,,,
5809.51191,BRL,MAR-2025,,,
2142.19757,BRL,MAR-2025,,,
-7951.70948,BRL,MAR-2025,,,
0,USD,MAR-2025,,,
1157.8308,USD,MAR-2025,,,
5429.1275,USD,MAR-2025,,,
2206.65455,USD,MAR-2025,,,
5281.89017,USD,MAR-2025,,,
8344.23234,USD,MAR-2025,,,
9060.09593,USD,MAR-2025,,,
38839.39918,THB,MAR-2025,,,
0,EUR,MAR-2025,,,
10556.05553,EUR,MAR-2025,,,
5773.362,USD,MAR-2025,,,
3745.2618,USD,MAR-2025,,,
7148.6184,USD,MAR-2025,,,
2236.00465,EUR,MAR-2025,,,
1583.76686,EUR,MAR-2025,,,
3594.54326,EUR,MAR-2025,,,
8622.3603,SGD,MAR-2025,,,
121061.91378,TRY,MAR-2025,,,
500040.51686,TRY,MAR-2025,,,
89229.48152,TRY,MAR-2025,,,
39880.36432,TRY,MAR-2025,,,
31100.81472,AED,MAR-2025,,,
147138.52472,AED,MAR-2025,,,
31226.30071,AED,MAR-2025,,,
3728.13398,EUR,MAR-2025,,,
706.26175,EUR,MAR-2025,,,
32460.05085,AED,MAR-2025,,,
6730.06314,AED,MAR-2025,,,
960.53775,GBP,MAR-2025,,,
5409.71825,GBP,MAR-2025,,,
26652.47875,GBP,MAR-2025,,,
10327.21469,AUD,MAR-2025,,,
9108.47619,GBP,MAR-2025,,,
10420.55067,GBP,MAR-2025,,,
0,GBP,MAR-2025,,,
3380.69654,GBP,MAR-2025,,,
532.65941,GBP,MAR-2025,,,
1876.66461,GBP,MAR-2025,,,
20344.5,USD,MAR-2025,,,
6052859.94594,VND,MAR-2025,,,
15330.67957,MYR,MAR-2025,,,
14413.93095,MYR,MAR-2025,,,
94586.63038,JPY,MAR-2025,,,
1040794.80569,INR,MAR-2025,,,
51053.17068,INR,MAR-2025,,,
4748.05482,EUR,MAR-2025,,,
2845.51644,EUR,MAR-2025,,,
533975.64296,INR,MAR-2025,,,
5595.56321,GBP,MAR-2025,,,
2324.9782,GBP,MAR-2025,,,
0,GBP,MAR-2025,,,
1025.75459,EUR,MAR-2025,,,
327.59177,EUR,MAR-2025,,,
7757.68614,USD,MAR-2025,,,
2048.45322,USD,MAR-2025,,,
4969.69,CNY,MAR-2025,,,
3992.63649,EUR,MAR-2025,,,
3612.66696,EUR,MAR-2025,,,
46744.01718,BRL,MAR-2025,,,
7241.37334,EUR,MAR-2025,,,
1946.08712,EUR,MAR-2025,,,
1505.34493,EUR,MAR-2025,,,
1489.13621,EUR,MAR-2025,,,
1482.33345,EUR,MAR-2025,,,
449.20954,MYR,MAR-2025,,,
5239.65109,USD,MAR-2025,,,
25209.00533,CNY,MAR-2025,,,
3024.46983,USD,MAR-2025,,,
7276.45757,AUD,MAR-2025,,,
17474.77518,BRL,MAR-2025,,,
-51759.67482,BRL,MAR-2025,,,
0,INR,MAR-2025,,,
0,INR,MAR-2025,,,
0,EGP,MAR-2025,,,
4236.90363,EGP,MAR-2025,,,
68847.30611,EGP,MAR-2025,,,
910.4544,USD,MAR-2025,,,
369.01675,BRL,MAR-2025,,,
3395.38956,BRL,MAR-2025,,,
5745.57194,EUR,MAR-2025,,,
158971.76314,INR,MAR-2025,,,
358702.14867,INR,MAR-2025,,,
108412.55429,CNY,MAR-2025,,,
-167470.59886,CNY,MAR-2025,,,
2363.04119,CHF,MAR-2025,,,
2956.74185,CHF,MAR-2025,,,
0,AED,MAR-2025,,,
1355.68852,GBP,MAR-2025,,,
11946.234,CNY,MAR-2025,,,
0,CNY,MAR-2025,,,
-47596.56938,CNY,MAR-2025,,,
3237.79619,USD,MAR-2025,,,
28114.44649,USD,MAR-2025,,,
0,AED,MAR-2025,,,
0,AED,MAR-2025,,,
0,INR,MAR-2025,,,
0,INR,MAR-2025,,,
9709.46331,CNY,MAR-2025,,,
4828.16633,AUD,MAR-2025,,,
7905.8615,MXN,MAR-2025,,,
371.84101,EUR,MAR-2025,,,
5064.20703,EUR,MAR-2025,,,
3236.6124,EUR,MAR-2025,,,
1772.07126,EUR,MAR-2025,,,
1359.61792,EUR,MAR-2025,,,
3534.24514,EUR,MAR-2025,,,
5160.31267,EUR,MAR-2025,,,
1859.53232,EUR,MAR-2025,,,
1771.55242,EUR,MAR-2025,,,
1816.31778,EUR,MAR-2025,,,
4681.89766,MXN,MAR-2025,,,
2255.42233,CAD,MAR-2025,,,
4518.80404,USD,MAR-2025,,,
6280248.546,COP,MAR-2025,,,
3684.21147,EUR,MAR-2025,,,
4276.78675,CAD,MAR-2025,,,
3873.80147,EUR,MAR-2025,,,
848057.07197,NGN,MAR-2025,,,
1310.42011,GBP,MAR-2025,,,
716.11794,GBP,MAR-2025,,,
2053.62,EUR,MAR-2025,,,
1659.015,EUR,MAR-2025,,,
1395.16556,AUD,MAR-2025,,,
1912.58764,AUD,MAR-2025,,,
4853.40102,AUD,MAR-2025,,,
47225.59237,INR,MAR-2025,,,
1387.87771,AUD,MAR-2025,,,
164737284.5937,VND,MAR-2025,,,
1626.88793,GBP,MAR-2025,,,
20731.0125,GBP,MAR-2025,,,
2818.96473,GBP,MAR-2025,,,
697.43907,GBP,MAR-2025,,,
3215.18431,GBP,MAR-2025,,,
2286.77396,GBP,MAR-2025,,,
-4723.30932,BRL,MAR-2025,,,
59508.75315,MXN,MAR-2025,,,
36098.07168,MXN,MAR-2025,,,
30583.32581,BRL,MAR-2025,,,
1097.54401,EUR,MAR-2025,,,
32858.04744,RON,MAR-2025,,,
8798.48939,RON,MAR-2025,,,
5132.98053,RON,MAR-2025,,,
7115.16636,RON,MAR-2025,,,
3938.52486,RON,MAR-2025,,,
2966.50121,RON,MAR-2025,,,
250256.41021,INR,MAR-2025,,,
20691.20966,INR,MAR-2025,,,
454723.03138,INR,MAR-2025,,,
2911.76316,GBP,MAR-2025,,,
1627.67329,BRL,MAR-2025,,,
91309.16327,INR,MAR-2025,,,
324155.72988,INR,MAR-2025,,,
524972.13644,MAD,MAR-2025,,,
9159.53144,USD,MAR-2025,,,
27772.65014,MAD,MAR-2025,,,
48916.17221,MAD,MAR-2025,,,
31047.55276,MAD,MAR-2025,,,
9496.90298,MAD,MAR-2025,,,
3061.507,USD,MAR-2025,,,
2691.76666,USD,MAR-2025,,,
2115919.76862,JPY,MAR-2025,,,
490842.94134,JPY,MAR-2025,,,
2594.19583,CAD,MAR-2025,,,
88671.67709,INR,MAR-2025,,,
331505.13801,INR,MAR-2025,,,
17798.92046,EGP,MAR-2025,,,
9457.60612,EGP,MAR-2025,,,
123.39889,GBP,MAR-2025,,,
67.77526,GBP,MAR-2025,,,
1641.69374,GBP,MAR-2025,,,
353675.7806,INR,MAR-2025,,,
240649.21519,INR,MAR-2025,,,
0,NGN,MAR-2025,,,
4764.123,SGD,MAR-2025,,,
6650.1162,SGD,MAR-2025,,,
0,SGD,MAR-2025,,,
0,SGD,MAR-2025,,,
30870.33325,SEK,MAR-2025,,,
12687.45886,SEK,MAR-2025,,,
0,SEK,MAR-2025,,,
8173.47222,ILS,MAR-2025,,,
4418.76718,ILS,MAR-2025,,,
10885.42112,USD,MAR-2025,,,
6301.17287,EUR,MAR-2025,,,
6272.38749,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
-17418.32567,BRL,MAR-2025,,,
1140.76518,EUR,MAR-2025,,,
9420.95836,CNY,MAR-2025,,,
46393.67776,CNY,MAR-2025,,,
14217.0839,CNY,MAR-2025,,,
6497.74903,CNY,MAR-2025,,,
29788.1917,CNY,MAR-2025,,,
23290.7494,CNY,MAR-2025,,,
-32918.07799,CNY,MAR-2025,,,
25417.52013,CNY,MAR-2025,,,
-55011.11668,CNY,MAR-2025,,,
35945.07052,CNY,MAR-2025,,,
4328.12592,CAD,MAR-2025,,,
13326.64756,BRL,MAR-2025,,,
-39498.73453,BRL,MAR-2025,,,
-10387.24472,BRL,MAR-2025,,,
7167.36006,CAD,MAR-2025,,,
824.58423,EUR,MAR-2025,,,
5991.17361,USD,MAR-2025,,,
4115.75977,EUR,MAR-2025,,,
877.06728,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
1846.58081,EUR,MAR-2025,,,
6159.5403,EUR,MAR-2025,,,
4431.11136,EUR,MAR-2025,,,
4126.31803,EUR,MAR-2025,,,
6209.08102,EUR,MAR-2025,,,
18156.99837,EUR,MAR-2025,,,
3093.26049,EUR,MAR-2025,,,
339.13933,EUR,MAR-2025,,,
32931.35607,AED,MAR-2025,,,
1393.50156,EUR,MAR-2025,,,
58075.92,TWD,MAR-2025,,,
3164.93469,EUR,MAR-2025,,,
3810.43598,EUR,MAR-2025,,,
-13563.58426,BRL,MAR-2025,,,
4849.45083,GBP,MAR-2025,,,
4361.45432,EUR,MAR-2025,,,
61080630,IDR,MAR-2025,,,
2754.29675,GBP,MAR-2025,,,
0,KRW,MAR-2025,,,
1359.71455,JOD,MAR-2025,,,
1005.99126,JOD,MAR-2025,,,
1397.33468,JOD,MAR-2025,,,
1338.13434,JOD,MAR-2025,,,
394.611,EUR,MAR-2025,,,
1396.54275,EUR,MAR-2025,,,
2787.9726,EUR,MAR-2025,,,
12930.4,USD,MAR-2025,,,
13276.2,USD,MAR-2025,,,
9159.23116,SAR,MAR-2025,,,
1310.65885,EUR,MAR-2025,,,
1632.56138,EUR,MAR-2025,,,
1333.70299,SAR,MAR-2025,,,
727.1935,SAR,MAR-2025,,,
4350.4295,EGP,MAR-2025,,,
7841.68818,EGP,MAR-2025,,,
4232.47299,EGP,MAR-2025,,,
6774.05314,EGP,MAR-2025,,,
6611.62988,PEN,MAR-2025,,,
28960.44635,MXN,MAR-2025,,,
124514.73459,MXN,MAR-2025,,,
4279294.64715,XOF,MAR-2025,,,
4582.84559,QAR,MAR-2025,,,
56529.50651,ZAR,MAR-2025,,,
766693.94095,KES,MAR-2025,,,
321289.58221,KES,MAR-2025,,,
52182.85346,PLN,MAR-2025,,,
0,PLN,MAR-2025,,,
0,PLN,MAR-2025,,,
4000.02839,PLN,MAR-2025,,,
11014.15358,PLN,MAR-2025,,,
11645.12025,PLN,MAR-2025,,,
15413.82785,PLN,MAR-2025,,,
5534.55748,PLN,MAR-2025,,,
13703.73202,MYR,MAR-2025,,,
6210.52487,MYR,MAR-2025,,,
6667.67942,SGD,MAR-2025,,,
37672.30961,SGD,MAR-2025,,,
0,KRW,MAR-2025,,,
1286878.11492,KZT,MAR-2025,,,
193053.06562,XOF,MAR-2025,,,
918321.04901,XOF,MAR-2025,,,
24051.25226,XOF,MAR-2025,,,
1777819.36306,DZD,MAR-2025,,,
6421134.86018,XOF,MAR-2025,,,
2549041.5885,XOF,MAR-2025,,,
1813809.69227,XOF,MAR-2025,,,
5293424.49024,XOF,MAR-2025,,,
43567.52888,XOF,MAR-2025,,,
660425.05902,XOF,MAR-2025,,,
334552.98391,XOF,MAR-2025,,,
964.85244,EUR,MAR-2025,,,
-13634.45439,BRL,MAR-2025,,,
4473.53112,BRL,MAR-2025,,,
3531502.61651,ARS,MAR-2025,,,
1611443.66832,ARS,MAR-2025,,,
4887.70259,BRL,MAR-2025,,,
4734756.66244,COP,MAR-2025,,,
30848.13183,MXN,MAR-2025,,,
104766.50037,MXN,MAR-2025,,,
393804.68493,COP,MAR-2025,,,
813236.99197,COP,MAR-2025,,,
174996.01607,CLP,MAR-2025,,,
2237680.19339,CLP,MAR-2025,,,
2494009.6797,CLP,MAR-2025,,,
6103.73575,MYR,MAR-2025,,,
2355.89354,EUR,MAR-2025,,,
2344.70376,EUR,MAR-2025,,,
10717.17627,AED,MAR-2025,,,
7085.59031,MAD,MAR-2025,,,
9475.13503,SAR,MAR-2025,,,
1045573.1663,INR,MAR-2025,,,
4069.98353,MXN,MAR-2025,,,
10817.03016,MAD,MAR-2025,,,
2528.58987,EUR,MAR-2025,,,
4720.60561,EUR,MAR-2025,,,
9170.90763,MXN,MAR-2025,,,
7256.62516,MXN,MAR-2025,,,
-15947.03524,BRL,MAR-2025,,,
57134.83558,KES,MAR-2025,,,
0,CHF,MAR-2025,,,
3609.97263,EUR,MAR-2025,,,
1524.83226,EUR,MAR-2025,,,
0,SGD,MAR-2025,,,
6224.59556,SGD,MAR-2025,,,
1387.83251,EUR,MAR-2025,,,
1625.95423,EUR,MAR-2025,,,
955.20597,EUR,MAR-2025,,,
1087.31681,EUR,MAR-2025,,,
3336.60001,EUR,MAR-2025,,,
802.65691,EUR,MAR-2025,,,
1067.05303,EUR,MAR-2025,,,
950.08451,EUR,MAR-2025,,,
113.87297,EUR,MAR-2025,,,
1385.51896,EUR,MAR-2025,,,
3095.24712,GBP,MAR-2025,,,
1900093.93225,TZS,MAR-2025,,,
9063085.37598,IDR,MAR-2025,,,
129.25816,USD,MAR-2025,,,
41.95965,USD,MAR-2025,,,
8795.58713,DKK,MAR-2025,,,
4936.88842,EUR,MAR-2025,,,
1181.27117,MYR,MAR-2025,,,
14681.57206,BRL,MAR-2025,,,
14838.33354,BRL,MAR-2025,,,
13261.1872,BRL,MAR-2025,,,
-23689.90219,CNY,MAR-2025,,,
22691.95527,BRL,MAR-2025,,,
-26232.65297417793932647289724016031,KRW,MAR-2025,,,
336195.0539,KRW,MAR-2025,,,
0,KRW,MAR-2025,,,
5064.76516,BRL,MAR-2025,,,
0,BRL,MAR-2025,,,
-5064.76516,BRL,MAR-2025,,,
4993.48948,BRL,MAR-2025,,,
4602.18975,BRL,MAR-2025,,,
-9595.67923,BRL,MAR-2025,,,
5209.80652,BRL,MAR-2025,,,
-10490.3403,BRL,MAR-2025,,,
14817.11109,GTQ,MAR-2025,,,
241238.60487,KES,MAR-2025,,,
72590.35809,KES,MAR-2025,,,
7125.10453,BRL,MAR-2025,,,
101150.26836,INR,MAR-2025,,,
830.30072,GBP,MAR-2025,,,
253199.40518,XOF,MAR-2025,,,
-43575.08783245155667659993006380781,XOF,MAR-2025,,,
24444.963,USD,MAR-2025,,,
-7853.2272,CNY,MAR-2025,,,
0,CNY,MAR-2025,,,
617323.4496,JPY,MAR-2025,,,
140212.41696,JPY,MAR-2025,,,
738685.40639,KZT,MAR-2025,,,
-7203.790957677720517859758236742702,INR,MAR-2025,,,
0,INR,MAR-2025,,,
0,INR,MAR-2025,,,
46961.4334,DZD,MAR-2025,,,
42021.93881,EGP,MAR-2025,,,
19988.34453,EGP,MAR-2025,,,
17225.29809,EGP,MAR-2025,,,
2638.73852,USD,MAR-2025,,,
13519.76537,SAR,MAR-2025,,,
6803.77043,SAR,MAR-2025,,,
5382.1845,AED,MAR-2025,,,
4729.38825,EUR,MAR-2025,,,
1074667.27554,CLP,MAR-2025,,,
2731604.18844,CLP,MAR-2025,,,
2826865.84389,CLP,MAR-2025,,,
745942.84974,UYU,MAR-2025,,,
56967.6963,UYU,MAR-2025,,,
40948.32476,UYU,MAR-2025,,,
6092309.93531,ARS,MAR-2025,,,
-193729.2023803031214644370019723685,ARS,MAR-2025,,,
2165786.13911,ARS,MAR-2025,,,
1491258.54504,ARS,MAR-2025,,,
0,UYU,MAR-2025,,,
69232.95073,UYU,MAR-2025,,,
30976.37511,UYU,MAR-2025,,,
2362.1509,USD,MAR-2025,,,
6003.6421,AUD,MAR-2025,,,
13896.90324,AED,MAR-2025,,,
83584.16805,TRY,MAR-2025,,,
353945.04722,INR,MAR-2025,,,
167093.55151,INR,MAR-2025,,,
0,INR,MAR-2025,,,
14935.50918,AED,MAR-2025,,,
9407.68803,EGP,MAR-2025,,,
343.6877,EGP,MAR-2025,,,
171.20119,EUR,MAR-2025,,,
358296.43797,JPY,MAR-2025,,,
877.73262,EUR,MAR-2025,,,
3229.33778,CHF,MAR-2025,,,
1526911.93845,KRW,MAR-2025,,,
510148.65883,KRW,MAR-2025,,,
0,KRW,MAR-2025,,,
-65202.55606426075792645761831339786,KRW,MAR-2025,,,
2450.32169,USD,MAR-2025,,,
9826.06245,CHF,MAR-2025,,,
204618.48599,JPY,MAR-2025,,,
0,INR,MAR-2025,,,
185353.78032,INR,MAR-2025,,,
2422.35,USD,MAR-2025,,,
0,USD,MAR-2025,,,
0,USD,MAR-2025,,,
23253.32834,USD,MAR-2025,,,
13080.57721,USD,MAR-2025,,,
10483877.93226,VND,MAR-2025,,,
21459327.29356,VND,MAR-2025,,,
7068.04076,MYR,MAR-2025,,,
37814.81819,PHP,MAR-2025,,,
216428.02637,PHP,MAR-2025,,,
99521.04718,ZAR,MAR-2025,,,
89936.97433,ZAR,MAR-2025,,,
67307.07004,QAR,MAR-2025,,,
0,ZAR,MAR-2025,,,
77935.89345,ZAR,MAR-2025,,,
39173.15712,ZAR,MAR-2025,,,
61116.23167,ZAR,MAR-2025,,,
66540.13127,ZAR,MAR-2025,,,
3187.18544,BRL,MAR-2025,,,
6516.6005,BRL,MAR-2025,,,
1236.07893,EUR,MAR-2025,,,
19443.29435,NOK,MAR-2025,,,
40405.09977,NOK,MAR-2025,,,
7055.69323,NZD,MAR-2025,,,
46062.87352,NZD,MAR-2025,,,
56643.72101,TWD,MAR-2025,,,
90810.58289,TWD,MAR-2025,,,
65777.50415,TWD,MAR-2025,,,
42757.28177,TWD,MAR-2025,,,
741.32815,EUR,MAR-2025,,,
916.5556,EUR,MAR-2025,,,
19965.08042,AUD,MAR-2025,,,
4785.87966,AUD,MAR-2025,,,
82210.33434,AUD,MAR-2025,,,
8120.43706,AUD,MAR-2025,,,
8348.5649,AUD,MAR-2025,,,
380937.02189,MXN,MAR-2025,,,
2189.46045,GBP,MAR-2025,,,
2500.53162,GBP,MAR-2025,,,
1228.76836,EUR,MAR-2025,,,
992.53762,EUR,MAR-2025,,,
383.97308,EUR,MAR-2025,,,
12521.54621,CNY,MAR-2025,,,
7555.4926,EUR,MAR-2025,,,
24114.29405,BRL,MAR-2025,,,
0,SGD,MAR-2025,,,
579.23562,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
0,GBP,MAR-2025,,,
353.21682,EUR,MAR-2025,,,
2560.82469,ILS,MAR-2025,,,
5752.24712,ILS,MAR-2025,,,
0,MXN,MAR-2025,,,
7853.47307,MXN,MAR-2025,,,
7478.89115,MXN,MAR-2025,,,
40022182.2,IDR,MAR-2025,,,
2638.73852,USD,MAR-2025,,,
2964.88739,USD,MAR-2025,,,
3257.61316,SAR,MAR-2025,,,
450.52664,EUR,MAR-2025,,,
4660.77425,EGP,MAR-2025,,,
1287.77319,GBP,MAR-2025,,,
648.25365,GBP,MAR-2025,,,
10061,USD,MAR-2025,,,
9487.53223,AED,MAR-2025,,,
240717.25753,INR,MAR-2025,,,
15391.74434,CNY,MAR-2025,,,
70694.04526,ZAR,MAR-2025,,,
9011.34457,ZAR,MAR-2025,,,
29575.882,TWD,MAR-2025,,,
15883.25288,TWD,MAR-2025,,,
1706.9007,GBP,MAR-2025,,,
-1255.902145888218547447823946714457,GBP,MAR-2025,,,
4563.90456,GBP,MAR-2025,,,
4586.5863,GBP,MAR-2025,,,
2221.12396,GBP,MAR-2025,,,
0,GBP,MAR-2025,,,
0,GBP,MAR-2025,,,
23.04,USD,MAR-2025,,,
1842090.25168,COP,MAR-2025,,,
48255.76199,KES,MAR-2025,,,
0,KES,MAR-2025,,,
55122.69234,KES,MAR-2025,,,
4627.8507,SGD,MAR-2025,,,
4871.38562,SGD,MAR-2025,,,
0,AED,MAR-2025,,,
3516242.11568,ARS,MAR-2025,,,
102123.44806,SEK,MAR-2025,,,
39563.88822,SAR,MAR-2025,,,
1414.09112,USD,MAR-2025,,,
15996.45264,AUD,MAR-2025,,,
2377.21534,GBP,MAR-2025,,,
19828.93562,EGP,MAR-2025,,,
9938.87648,EGP,MAR-2025,,,
15811.20347,EGP,MAR-2025,,,
1740.80046,EUR,MAR-2025,,,
1974.56509,EUR,MAR-2025,,,
11310.31655,AUD,MAR-2025,,,
5949.55857,AUD,MAR-2025,,,
400.88209,AUD,MAR-2025,,,
727.34116,AUD,MAR-2025,,,
5639.88223,AED,MAR-2025,,,
7727.055,EUR,MAR-2025,,,
13793773.5,IDR,MAR-2025,,,
2195.77171,EUR,MAR-2025,,,
2949.77799,EUR,MAR-2025,,,
8777.14948,QAR,MAR-2025,,,
2291.87361,QAR,MAR-2025,,,
0,SAR,MAR-2025,,,
22428.36,MXN,MAR-2025,,,
0,COP,MAR-2025,,,
18292702.18662,COP,MAR-2025,,,
2651.82589,USD,MAR-2025,,,
110461.86185,KES,MAR-2025,,,
526930.92773,JPY,MAR-2025,,,
244864.42275,JPY,MAR-2025,,,
7929.49309,EGP,MAR-2025,,,
16147.69654,EGP,MAR-2025,,,
1268.02102,EUR,MAR-2025,,,
0,EUR,MAR-2025,,,
3810.46742,ILS,MAR-2025,,,
4858.30557,ILS,MAR-2025,,,
3787.95489,ILS,MAR-2025,,,
14437763.63187,COP,MAR-2025,,,
983725.25934,COP,MAR-2025,,,
574352.73277,COP,MAR-2025,,,
15111564.91037,COP,MAR-2025,,,
2660700.44744,COP,MAR-2025,,,
226640.74169,CLP,MAR-2025,,,
14109.73149,EUR,MAR-2025,,,
325.48251,EUR,MAR-2025,,,
4675.59263,EUR,MAR-2025,,,
5207.39436,EUR,MAR-2025,,,
2306.79127,EUR,MAR-2025,,,
2778.94217,USD,MAR-2025,,,
2451.44838,USD,MAR-2025,,,
54205.30523,TRY,MAR-2025,,,
3856.11754,EUR,MAR-2025,,,
4575.75448,SGD,MAR-2025,,,
0,EUR,MAR-2025,,,
239.6408,EUR,MAR-2025,,,
274.63224,EUR,MAR-2025,,,
-17491.23621,CNY,MAR-2025,,,
126849.73022,INR,MAR-2025,,,
182124.60397,INR,MAR-2025,,,
560835.64107,CLP,MAR-2025,,,
7567.85471,CNY,MAR-2025,,,
10691.93703,CNY,MAR-2025,,,
590580.6386,KRW,MAR-2025,,,
5058405.06358,KRW,MAR-2025,,,
14203.03123,AZN,MAR-2025,,,
330478.20438,JPY,MAR-2025,,,
594737.49958,JPY,MAR-2025,,,
129447.27602,KES,MAR-2025,,,
7352.67375,AUD,MAR-2025,,,
180683.91845,DZD,MAR-2025,,,
214398.89148,DZD,MAR-2025,,,
334542.30285,INR,MAR-2025,,,
161850.76156,INR,MAR-2025,,,
127740.51843,MXN,MAR-2025,,,
50958.09022,MXN,MAR-2025,,,
117684.45497,MXN,MAR-2025,,,
379619.8174,MXN,MAR-2025,,,
80677.08684,MXN,MAR-2025,,,
7355.87784,CHF,MAR-2025,,,
89708.3426,NOK,MAR-2025,,,
5518.80422,NZD,MAR-2025,,,
5772.384,EUR,MAR-2025,,,
517.67369,EUR,MAR-2025,,,
10933.27307,EUR,MAR-2025,,,
223214.77555,CZK,MAR-2025,,,
131838.7731,TRY,MAR-2025,,,
5445214.53429,IQD,MAR-2025,,,
695.73061,EUR,MAR-2025,,,
-1523.869474000812936852566145378573,PEN,MAR-2025,,,
0,PEN,MAR-2025,,,
345.7448,USD,MAR-2025,,,
370.25699,USD,MAR-2025,,,
25973.66089,ZAR,MAR-2025,,,
59505.59306,ZAR,MAR-2025,,,
17206.16235,SAR,MAR-2025,,,
0,SAR,MAR-2025,,,
4599.22711,USD,MAR-2025,,,
0,BRL,MAR-2025,,,
-5606.409209540968612253289473684212,BRL,MAR-2025,,,
-1203.79051,BRL,MAR-2025,,,
3753.2775,SAR,MAR-2025,,,
18920.12493,AED,MAR-2025,,,
0,AED,MAR-2025,,,
1533.04251,AUD,MAR-2025,,,
3601.72111,AUD,MAR-2025,,,
2400.93321,AUD,MAR-2025,,,
0,AUD,MAR-2025,,,
0,AUD,MAR-2025,,,
9632.59967,AUD,MAR-2025,,,
1658467.68262,CLP,MAR-2025,,,
1572410.37542,IDR,MAR-2025,,,
7500.05314,QAR,MAR-2025,,,
20522.55661,QAR,MAR-2025,,,
16344.54657,QAR,MAR-2025,,,
6626.25,MXN,MAR-2025,,,
30769.38339,TWD,MAR-2025,,,
51746.60267,TWD,MAR-2025,,,
20715.17874,TWD,MAR-2025,,,
391870.05688,TWD,MAR-2025,,,
1519.87275,EUR,MAR-2025,,,
3701.61494,BRL,MAR-2025,,,
-4363.06054,BRL,MAR-2025,,,
4765.59409,USD,MAR-2025,,,
6428.95129,USD,MAR-2025,,,
4830.04014,USD,MAR-2025,,,
7421.68072,USD,MAR-2025,,,
320805.92575,INR,MAR-2025,,,
7099.0776,USD,MAR-2025,,,
971.7522,USD,MAR-2025,,,
0,USD,MAR-2025,,,
434.472,USD,MAR-2025,,,
2862.35219,USD,MAR-2025,,,
5059.86086,USD,MAR-2025,,,
804.76029,USD,MAR-2025,,,
34995.50244,USD,MAR-2025,,,
0,AUD,MAR-2025,,,
234375.86504,INR,MAR-2025,,,
46701.67548,CNY,MAR-2025,,,
11984.75471,AED,MAR-2025,,,
32630.2749,HKD,MAR-2025,,,
3856.88711,EUR,MAR-2025,,,
7939.27823,CAD,MAR-2025,,,
4474.97309,CAD,MAR-2025,,,
2221.02385,EUR,MAR-2025,,,
2272.45452,EUR,MAR-2025,,,
1865.08281,EUR,MAR-2025,,,
1468.4836,EUR,MAR-2025,,,
3757.20416,SGD,MAR-2025,,,
7247.92706,SGD,MAR-2025,,,
3164.14596,USD,MAR-2025,,,
3917870.53614,COP,MAR-2025,,,
770138.24221,COP,MAR-2025,,,
0,COP,MAR-2025,,,
1868156.73435,COP,MAR-2025,,,
70608.15645,PHP,MAR-2025,,,
23452.15297,ZAR,MAR-2025,,,
36682.60946,ZAR,MAR-2025,,,
51879.42518,ZAR,MAR-2025,,,
